Country Name,Country Code,Series Name,Series Code,2022 [YR2022]
Mozambique,MOZ,Female primary school age children out-of-school (%),SE.LPV.PRIM.SD.FE,..
Mozambique,MOZ,"Children out of school, primary, male",SE.PRM.UNER.MA,..
Mozambique,MOZ,Lower secondary school starting age (years),SE.SEC.AGES,13
Mozambique,MOZ,Learning poverty: Share of Male Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%),SE.LPV.PRIM.MA,..
Mozambique,MOZ,Male primary school age children out-of-school (%),SE.LPV.PRIM.SD.MA,..
Mozambique,MOZ,Lifetime risk of maternal death (1 in: rate varies by country),SH.MMR.RISK,190
Mozambique,MOZ,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,0.526785454773589
Mozambique,MOZ,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,63.011
Mozambique,MOZ,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,59.776
Mozambique,MOZ,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,65.867
South Africa,ZAF,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.05813661692193
South Africa,ZAF,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,0.62521727101273
South Africa,ZAF,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,89.2
South Africa,ZAF,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS,69.4
South Africa,ZAF,"Access to clean fuels and technologies for cooking, urban (% of urban population)",EG.CFT.ACCS.UR.ZS,96.3
South Africa,ZAF,Access to electricity (% of population),EG.ELC.ACCS.ZS,86.5
South Africa,ZAF,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,93.4
South Africa,ZAF,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,87.1
South Africa,ZAF,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,..
South Africa,ZAF,"Account ownership at a financial institution or with a mobile-money-service provider, female (% of population ages 15+)",FX.OWN.TOTL.FE.ZS,..
South Africa,ZAF,"Account ownership at a financial institution or with a mobile-money-service provider, male (% of population ages 15+)",FX.OWN.TOTL.MA.ZS,..
South Africa,ZAF,"Account ownership at a financial institution or with a mobile-money-service provider, older adults (% of population ages 25+)",FX.OWN.TOTL.OL.ZS,..
South Africa,ZAF,"Account ownership at a financial institution or with a mobile-money-service provider, poorest 40% (% of population ages 15+)",FX.OWN.TOTL.40.ZS,..
South Africa,ZAF,"Account ownership at a financial institution or with a mobile-money-service provider, primary education or less (% of population ages 15+)",FX.OWN.TOTL.PL.ZS,..
South Africa,ZAF,"Account ownership at a financial institution or with a mobile-money-service provider, richest 60% (% of population ages 15+)",FX.OWN.TOTL.60.ZS,..
South Africa,ZAF,"Account ownership at a financial institution or with a mobile-money-service provider, secondary education or more (% of population ages 15+)",FX.OWN.TOTL.SO.ZS,..
South Africa,ZAF,"Account ownership at a financial institution or with a mobile-money-service provider, young adults (% of population ages 15-24)",FX.OWN.TOTL.YG.ZS,..
South Africa,ZAF,Age dependency ratio (% of working-age population),SP.POP.DPND,48.5504660443153
South Africa,ZAF,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,9.45022709772929
South Africa,ZAF,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,39.100238946586
South Africa,ZAF,Coverage of social insurance programs in 2nd quintile (% of population),per_si_allsi.cov_q2_tot,..
South Africa,ZAF,Coverage of social insurance programs (% of population),per_si_allsi.cov_pop_tot,..
South Africa,ZAF,Coverage of social insurance programs in 3rd quintile (% of population),per_si_allsi.cov_q3_tot,..
South Africa,ZAF,Coverage of social insurance programs in 4th quintile (% of population),per_si_allsi.cov_q4_tot,..
South Africa,ZAF,Coverage of social insurance programs in richest quintile (% of population),per_si_allsi.cov_q5_tot,..
South Africa,ZAF,Coverage of social protection and labor programs (% of population),per_allsp.cov_pop_tot,..
South Africa,ZAF,Nitrous oxide (N2O) emissions from Fugitive Emissions (Energy) (Mt CO2e),EN.GHG.N2O.FE.MT.CE.AR5,0.2161
South Africa,ZAF,Nitrous oxide (N2O) emissions from Industrial Combustion (Energy) (Mt CO2e),EN.GHG.N2O.IC.MT.CE.AR5,0.2481
South Africa,ZAF,Nitrous oxide (N2O) emissions from Industrial Processes (Mt CO2e),EN.GHG.N2O.IP.MT.CE.AR5,2.8867
South Africa,ZAF,Nitrous oxide (N2O) emissions from Power Industry (Energy) (Mt CO2e),EN.GHG.N2O.PI.MT.CE.AR5,0.908
South Africa,ZAF,Nitrous oxide (N2O) emissions from Transport (Energy) (Mt CO2e),EN.GHG.N2O.TR.MT.CE.AR5,0.7117
South Africa,ZAF,Nitrous oxide (N2O) emissions from Waste (Mt CO2e),EN.GHG.N2O.WA.MT.CE.AR5,0.8168
South Africa,ZAF,Total greenhouse gas emissions excluding LULUCF (Mt CO2e),EN.GHG.ALL.MT.CE.AR5,556.0799
South Africa,ZAF,Total greenhouse gas emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.ALL.PC.CE.AR5,8.91462126078558
South Africa,ZAF,Total greenhouse gas emissions including LULUCF (Mt CO2e),EN.GHG.ALL.LU.MT.CE.AR5,499.3726
South Africa,ZAF,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,..
South Africa,ZAF,"Adjusted net enrollment rate, primary, female (% of primary school age children)",SE.PRM.TENR.FE,..
South Africa,ZAF,"Adjusted net enrollment rate, primary, male (% of primary school age children)",SE.PRM.TENR.MA,..
South Africa,ZAF,Adolescents out of school (% of lower secondary school age),SE.SEC.UNER.LO.ZS,3.30041905137483
South Africa,ZAF,"Children out of school, primary, female",SE.PRM.UNER.FE,208918
South Africa,ZAF,"Children out of school, primary",SE.PRM.UNER,430540
South Africa,ZAF,Female primary school age children out-of-school (%),SE.LPV.PRIM.SD.FE,..
South Africa,ZAF,"Children out of school, primary, male",SE.PRM.UNER.MA,221622
South Africa,ZAF,Lower secondary school starting age (years),SE.SEC.AGES,14
South Africa,ZAF,Learning poverty: Share of Male Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%),SE.LPV.PRIM.MA,..
South Africa,ZAF,Male primary school age children out-of-school (%),SE.LPV.PRIM.SD.MA,..
South Africa,ZAF,Lifetime risk of maternal death (1 in: rate varies by country),SH.MMR.RISK,367
South Africa,ZAF,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,0.272453117404637
South Africa,ZAF,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,65.454
South Africa,ZAF,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,61.813
South Africa,ZAF,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,69.037
Liberia,LBR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.80810517290655
Liberia,LBR,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2.585058275666
Liberia,LBR,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,0.8
Liberia,LBR,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS,0
Liberia,LBR,"Access to clean fuels and technologies for cooking, urban (% of urban population)",EG.CFT.ACCS.UR.ZS,1.3
Liberia,LBR,Access to electricity (% of population),EG.ELC.ACCS.ZS,31.8
Liberia,LBR,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,14.9
Liberia,LBR,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,53.7
Liberia,LBR,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,..
Liberia,LBR,"Account ownership at a financial institution or with a mobile-money-service provider, female (% of population ages 15+)",FX.OWN.TOTL.FE.ZS,..
Liberia,LBR,"Account ownership at a financial institution or with a mobile-money-service provider, male (% of population ages 15+)",FX.OWN.TOTL.MA.ZS,..
Liberia,LBR,"Account ownership at a financial institution or with a mobile-money-service provider, older adults (% of population ages 25+)",FX.OWN.TOTL.OL.ZS,..
Liberia,LBR,"Account ownership at a financial institution or with a mobile-money-service provider, poorest 40% (% of population ages 15+)",FX.OWN.TOTL.40.ZS,..
Liberia,LBR,"Account ownership at a financial institution or with a mobile-money-service provider, primary education or less (% of population ages 15+)",FX.OWN.TOTL.PL.ZS,..
Liberia,LBR,"Account ownership at a financial institution or with a mobile-money-service provider, richest 60% (% of population ages 15+)",FX.OWN.TOTL.60.ZS,..
Liberia,LBR,"Account ownership at a financial institution or with a mobile-money-service provider, secondary education or more (% of population ages 15+)",FX.OWN.TOTL.SO.ZS,..
Liberia,LBR,"Account ownership at a financial institution or with a mobile-money-service provider, young adults (% of population ages 15-24)",FX.OWN.TOTL.YG.ZS,..
Liberia,LBR,Age dependency ratio (% of working-age population),SP.POP.DPND,77.7355487371643
Liberia,LBR,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,5.78090206523163
Liberia,LBR,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,71.9546466719326
Liberia,LBR,Coverage of social insurance programs in 2nd quintile (% of population),per_si_allsi.cov_q2_tot,..
Liberia,LBR,Coverage of social insurance programs (% of population),per_si_allsi.cov_pop_tot,..
Liberia,LBR,Coverage of social insurance programs in 3rd quintile (% of population),per_si_allsi.cov_q3_tot,..
Liberia,LBR,Coverage of social insurance programs in 4th quintile (% of population),per_si_allsi.cov_q4_tot,..
Liberia,LBR,Coverage of social insurance programs in richest quintile (% of population),per_si_allsi.cov_q5_tot,..
Liberia,LBR,Coverage of social protection and labor programs (% of population),per_allsp.cov_pop_tot,..
Liberia,LBR,Nitrous oxide (N2O) emissions from Fugitive Emissions (Energy) (Mt CO2e),EN.GHG.N2O.FE.MT.CE.AR5,0.012
Liberia,LBR,Nitrous oxide (N2O) emissions from Industrial Combustion (Energy) (Mt CO2e),EN.GHG.N2O.IC.MT.CE.AR5,0.0013
Liberia,LBR,Nitrous oxide (N2O) emissions from Industrial Processes (Mt CO2e),EN.GHG.N2O.IP.MT.CE.AR5,0.1057
Liberia,LBR,Nitrous oxide (N2O) emissions from Power Industry (Energy) (Mt CO2e),EN.GHG.N2O.PI.MT.CE.AR5,0.0005
Liberia,LBR,Nitrous oxide (N2O) emissions from Transport (Energy) (Mt CO2e),EN.GHG.N2O.TR.MT.CE.AR5,0.0058
Liberia,LBR,Nitrous oxide (N2O) emissions from Waste (Mt CO2e),EN.GHG.N2O.WA.MT.CE.AR5,0.0413
Liberia,LBR,Total greenhouse gas emissions excluding LULUCF (Mt CO2e),EN.GHG.ALL.MT.CE.AR5,4.3677
Liberia,LBR,Total greenhouse gas emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.ALL.PC.CE.AR5,0.812853344708106
Liberia,LBR,Total greenhouse gas emissions including LULUCF (Mt CO2e),EN.GHG.ALL.LU.MT.CE.AR5,-16.1363
Liberia,LBR,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,..
Liberia,LBR,"Adjusted net enrollment rate, primary, female (% of primary school age children)",SE.PRM.TENR.FE,..
Liberia,LBR,"Adjusted net enrollment rate, primary, male (% of primary school age children)",SE.PRM.TENR.MA,..
Liberia,LBR,Adolescents out of school (% of lower secondary school age),SE.SEC.UNER.LO.ZS,44.4198001070411
Liberia,LBR,"Children out of school, primary, female",SE.PRM.UNER.FE,157569
Liberia,LBR,"Children out of school, primary",SE.PRM.UNER,327280
Liberia,LBR,Female primary school age children out-of-school (%),SE.LPV.PRIM.SD.FE,..
Liberia,LBR,"Children out of school, primary, male",SE.PRM.UNER.MA,169711
Liberia,LBR,Lower secondary school starting age (years),SE.SEC.AGES,12
Liberia,LBR,Learning poverty: Share of Male Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%),SE.LPV.PRIM.MA,..
Liberia,LBR,Male primary school age children out-of-school (%),SE.LPV.PRIM.SD.MA,..
Liberia,LBR,Lifetime risk of maternal death (1 in: rate varies by country),SH.MMR.RISK,39
Liberia,LBR,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,2.53339359255595
Liberia,LBR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,61.934
Liberia,LBR,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,60.654
Liberia,LBR,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,63.209
Libya,LBY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-8.29981811198795
Libya,LBY,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,-9.42490206992071
Libya,LBY,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,..
Libya,LBY,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS,..
Libya,LBY,"Access to clean fuels and technologies for cooking, urban (% of urban population)",EG.CFT.ACCS.UR.ZS,..
Libya,LBY,Access to electricity (% of population),EG.ELC.ACCS.ZS,70
Libya,LBY,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,..
Libya,LBY,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,100
Libya,LBY,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,..
Libya,LBY,"Account ownership at a financial institution or with a mobile-money-service provider, female (% of population ages 15+)",FX.OWN.TOTL.FE.ZS,..
Libya,LBY,"Account ownership at a financial institution or with a mobile-money-service provider, male (% of population ages 15+)",FX.OWN.TOTL.MA.ZS,..
Libya,LBY,"Account ownership at a financial institution or with a mobile-money-service provider, older adults (% of population ages 25+)",FX.OWN.TOTL.OL.ZS,..
Libya,LBY,"Account ownership at a financial institution or with a mobile-money-service provider, poorest 40% (% of population ages 15+)",FX.OWN.TOTL.40.ZS,..
Libya,LBY,"Account ownership at a financial institution or with a mobile-money-service provider, primary education or less (% of population ages 15+)",FX.OWN.TOTL.PL.ZS,..
Libya,LBY,"Account ownership at a financial institution or with a mobile-money-service provider, richest 60% (% of population ages 15+)",FX.OWN.TOTL.60.ZS,..
Libya,LBY,"Account ownership at a financial institution or with a mobile-money-service provider, secondary education or more (% of population ages 15+)",FX.OWN.TOTL.SO.ZS,..
Libya,LBY,"Account ownership at a financial institution or with a mobile-money-service provider, young adults (% of population ages 15-24)",FX.OWN.TOTL.YG.ZS,..
Libya,LBY,Age dependency ratio (% of working-age population),SP.POP.DPND,49.8326471003676
Libya,LBY,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,7.11504425512974
Libya,LBY,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,42.7176028452378
Libya,LBY,Coverage of social insurance programs in 2nd quintile (% of population),per_si_allsi.cov_q2_tot,..
Libya,LBY,Coverage of social insurance programs (% of population),per_si_allsi.cov_pop_tot,..
Libya,LBY,Coverage of social insurance programs in 3rd quintile (% of population),per_si_allsi.cov_q3_tot,..
Libya,LBY,Coverage of social insurance programs in 4th quintile (% of population),per_si_allsi.cov_q4_tot,..
Libya,LBY,Coverage of social insurance programs in richest quintile (% of population),per_si_allsi.cov_q5_tot,..
Libya,LBY,Coverage of social protection and labor programs (% of population),per_allsp.cov_pop_tot,..
Libya,LBY,Nitrous oxide (N2O) emissions from Fugitive Emissions (Energy) (Mt CO2e),EN.GHG.N2O.FE.MT.CE.AR5,0.0469
Libya,LBY,Nitrous oxide (N2O) emissions from Industrial Combustion (Energy) (Mt CO2e),EN.GHG.N2O.IC.MT.CE.AR5,0.003
Libya,LBY,Nitrous oxide (N2O) emissions from Industrial Processes (Mt CO2e),EN.GHG.N2O.IP.MT.CE.AR5,0.3002
Libya,LBY,Nitrous oxide (N2O) emissions from Power Industry (Energy) (Mt CO2e),EN.GHG.N2O.PI.MT.CE.AR5,0.0192
Libya,LBY,Nitrous oxide (N2O) emissions from Transport (Energy) (Mt CO2e),EN.GHG.N2O.TR.MT.CE.AR5,0.1619
Libya,LBY,Nitrous oxide (N2O) emissions from Waste (Mt CO2e),EN.GHG.N2O.WA.MT.CE.AR5,0.1123
Libya,LBY,Total greenhouse gas emissions excluding LULUCF (Mt CO2e),EN.GHG.ALL.MT.CE.AR5,89.9447
Libya,LBY,Total greenhouse gas emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.ALL.PC.CE.AR5,12.4511528204319
Libya,LBY,Total greenhouse gas emissions including LULUCF (Mt CO2e),EN.GHG.ALL.LU.MT.CE.AR5,..
Libya,LBY,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,..
Libya,LBY,"Adjusted net enrollment rate, primary, female (% of primary school age children)",SE.PRM.TENR.FE,..
Libya,LBY,"Adjusted net enrollment rate, primary, male (% of primary school age children)",SE.PRM.TENR.MA,..
Libya,LBY,Adolescents out of school (% of lower secondary school age),SE.SEC.UNER.LO.ZS,..
Libya,LBY,"Children out of school, primary, female",SE.PRM.UNER.FE,..
Libya,LBY,"Children out of school, primary",SE.PRM.UNER,..
Libya,LBY,Female primary school age children out-of-school (%),SE.LPV.PRIM.SD.FE,..
Libya,LBY,"Children out of school, primary, male",SE.PRM.UNER.MA,..
Libya,LBY,Lower secondary school starting age (years),SE.SEC.AGES,12
Libya,LBY,Learning poverty: Share of Male Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%),SE.LPV.PRIM.MA,..
Libya,LBY,Male primary school age children out-of-school (%),SE.LPV.PRIM.SD.MA,..
Libya,LBY,Lifetime risk of maternal death (1 in: rate varies by country),SH.MMR.RISK,803
Libya,LBY,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,0.124599894196972
